file1, file2, similarity
bfs10_gray.bmp, bin4_gray.bmp, 0.0803583
bfs10_gray.bmp, bin5_gray.bmp, 0.0929559
bfs10_gray.bmp, bin6_gray.bmp, 0.0602083
bfs10_gray.bmp, bin7_gray.bmp, 0.0600123
bfs10_gray.bmp, bin8_gray.bmp, 0.0601912
bfs10_gray.bmp, bin9_gray.bmp, 0.0600851
bfs10_gray.bmp, dfs1_gray.bmp, 0.0939751
bfs10_gray.bmp, dfs10_gray.bmp, 0.0350047
bfs10_gray.bmp, dfs2_gray.bmp, 0.107867
bfs10_gray.bmp, dfs3_gray.bmp, 0.0735359
bfs10_gray.bmp, dfs4_gray.bmp, 0.0900457
bfs10_gray.bmp, dfs5_gray.bmp, 0.0926447
bfs10_gray.bmp, dfs6_gray.bmp, 0.0326553
bfs10_gray.bmp, dfs7_gray.bmp, 0.0327527
bfs10_gray.bmp, dfs8_gray.bmp, 0.0326365
bfs10_gray.bmp, dfs9_gray.bmp, 0.0326668
bfs10_gray.bmp, i1_gray.bmp, 0.0247291
bfs10_gray.bmp, i10_gray.bmp, 0.0894775
bfs10_gray.bmp, i2_gray.bmp, 0.0247439
bfs10_gray.bmp, i3_gray.bmp, 0.0239687
bfs10_gray.bmp, i4_gray.bmp, 0.0244453
bfs10_gray.bmp, i5_gray.bmp, 0.0239061
bfs10_gray.bmp, i6_gray.bmp, 0.0914433
bfs10_gray.bmp, i7_gray.bmp, 0.0839663
bfs10_gray.bmp, i8_gray.bmp, 0.0912666
bfs10_gray.bmp, i9_gray.bmp, 0.0774684
bfs2_gray.bmp, bfs3_gray.bmp, 0.150326
bfs2_gray.bmp, bfs4_gray.bmp, 0.125757
bfs2_gray.bmp, bfs5_gray.bmp, 0.0833057
bfs2_gray.bmp, bfs6_gray.bmp, 0.106877
bfs2_gray.bmp, bfs7_gray.bmp, 0.105911
bfs2_gray.bmp, bfs8_gray.bmp, 0.106827
bfs2_gray.bmp, bfs9_gray.bmp, 0.106824
bfs2_gray.bmp, bin1_gray.bmp, 0.0552511
bfs2_gray.bmp, bin10_gray.bmp, 0.0347135
bfs2_gray.bmp, bin2_gray.bmp, 0.0533182
bfs2_gray.bmp, bin3_gray.bmp, 0.0517577
bfs2_gray.bmp, bin4_gray.bmp, 0.0576344
bfs2_gray.bmp, bin5_gray.bmp, 0.0622642
bfs2_gray.bmp, bin6_gray.bmp, 0.0378751
bfs2_gray.bmp, bin7_gray.bmp, 0.0381672
bfs2_gray.bmp, bin8_gray.bmp, 0.0379837
bfs2_gray.bmp, bin9_gray.bmp, 0.0379845
bfs2_gray.bmp, dfs1_gray.bmp, 0.130295
bfs2_gray.bmp, dfs10_gray.bmp, 0.0176365
bfs2_gray.bmp, dfs2_gray.bmp, 0.195121
bfs2_gray.bmp, dfs3_gray.bmp, 0.129715
bfs2_gray.bmp, dfs4_gray.bmp, 0.124636
bfs2_gray.bmp, dfs5_gray.bmp, 0.148298
bfs2_gray.bmp, dfs6_gray.bmp, 0.0183061
bfs2_gray.bmp, dfs7_gray.bmp, 0.0183496
bfs2_gray.bmp, dfs8_gray.bmp, 0.0182977
bfs2_gray.bmp, dfs9_gray.bmp, 0.0183112
bfs2_gray.bmp, i1_gray.bmp, 0.0138149
bfs2_gray.bmp, i10_gray.bmp, 0.0812974
bfs2_gray.bmp, i2_gray.bmp, 0.0143101
bfs2_gray.bmp, i3_gray.bmp, 0.0175606
bfs2_gray.bmp, i4_gray.bmp, 0.0130523
bfs2_gray.bmp, i5_gray.bmp, 0.0130751
bfs2_gray.bmp, i6_gray.bmp, 0.0840285
bfs2_gray.bmp, i7_gray.bmp, 0.0758502
bfs2_gray.bmp, i8_gray.bmp, 0.0853735
bfs2_gray.bmp, i9_gray.bmp, 0.101255
bfs3_gray.bmp, bfs4_gray.bmp, 0.12813
bfs3_gray.bmp, bfs5_gray.bmp, 0.112674
bfs3_gray.bmp, bfs6_gray.bmp, 0.0731372
bfs3_gray.bmp, bfs7_gray.bmp, 0.072684
bfs3_gray.bmp, bfs8_gray.bmp, 0.0731725
bfs3_gray.bmp, bfs9_gray.bmp, 0.0734645
bfs3_gray.bmp, bin1_gray.bmp, 0.0412953
bfs3_gray.bmp, bin10_gray.bmp, 0.0356014
bfs3_gray.bmp, bin2_gray.bmp, 0.0393698
bfs3_gray.bmp, bin3_gray.bmp, 0.0395774
bfs3_gray.bmp, bin4_gray.bmp, 0.0457136
bfs3_gray.bmp, bin5_gray.bmp, 0.0513844
bfs3_gray.bmp, bin6_gray.bmp, 0.0372332
bfs3_gray.bmp, bin7_gray.bmp, 0.0372771
bfs3_gray.bmp, bin8_gray.bmp, 0.0372248
bfs3_gray.bmp, bin9_gray.bmp, 0.0372384
bfs3_gray.bmp, dfs1_gray.bmp, 0.0893709
bfs3_gray.bmp, dfs10_gray.bmp, 0.015348
bfs3_gray.bmp, dfs2_gray.bmp, 0.126838
bfs3_gray.bmp, dfs3_gray.bmp, 0.115994
bfs3_gray.bmp, dfs4_gray.bmp, 0.0873356
bfs3_gray.bmp, dfs5_gray.bmp, 0.173949
bfs3_gray.bmp, dfs6_gray.bmp, 0.0151899
bfs3_gray.bmp, dfs7_gray.bmp, 0.0152261
bfs3_gray.bmp, dfs8_gray.bmp, 0.0151829
bfs3_gray.bmp, dfs9_gray.bmp, 0.0151942
bfs3_gray.bmp, i1_gray.bmp, 0.0131678
bfs3_gray.bmp, i10_gray.bmp, 0.0519206
bfs3_gray.bmp, i2_gray.bmp, 0.0136946
bfs3_gray.bmp, i3_gray.bmp, 0.0132051
bfs3_gray.bmp, i4_gray.bmp, 0.0118211
bfs3_gray.bmp, i5_gray.bmp, 0.0118291
bfs3_gray.bmp, i6_gray.bmp, 0.0500079
bfs3_gray.bmp, i7_gray.bmp, 0.0465496
bfs3_gray.bmp, i8_gray.bmp, 0.0496345
bfs3_gray.bmp, i9_gray.bmp, 0.0646422
bfs4_gray.bmp, bfs5_gray.bmp, 0.0767881
bfs4_gray.bmp, bfs6_gray.bmp, 0.137463
bfs4_gray.bmp, bfs7_gray.bmp, 0.136144
bfs4_gray.bmp, bfs8_gray.bmp, 0.13734
bfs4_gray.bmp, bfs9_gray.bmp, 0.137167
bfs4_gray.bmp, bin1_gray.bmp, 0.0679183
bfs4_gray.bmp, bin10_gray.bmp, 0.0627216
bfs4_gray.bmp, bin2_gray.bmp, 0.06658
bfs4_gray.bmp, bin3_gray.bmp, 0.0663445
bfs4_gray.bmp, bin4_gray.bmp, 0.0710593
bfs4_gray.bmp, bin5_gray.bmp, 0.0741916
bfs4_gray.bmp, bin6_gray.bmp, 0.0635884
bfs4_gray.bmp, bin7_gray.bmp, 0.0632165
bfs4_gray.bmp, bin8_gray.bmp, 0.0635435
bfs4_gray.bmp, bin9_gray.bmp, 0.0633643
bfs4_gray.bmp, dfs1_gray.bmp, 0.118782
bfs4_gray.bmp, dfs10_gray.bmp, 0.0379285
bfs4_gray.bmp, dfs2_gray.bmp, 0.137574
bfs4_gray.bmp, dfs3_gray.bmp, 0.099381
bfs4_gray.bmp, dfs4_gray.bmp, 0.111257
bfs4_gray.bmp, dfs5_gray.bmp, 0.116381
bfs4_gray.bmp, dfs6_gray.bmp, 0.0352413
bfs4_gray.bmp, dfs7_gray.bmp, 0.0353324
bfs4_gray.bmp, dfs8_gray.bmp, 0.0352237
bfs4_gray.bmp, dfs9_gray.bmp, 0.0352521
bfs4_gray.bmp, i1_gray.bmp, 0.0251723
bfs4_gray.bmp, i10_gray.bmp, 0.0771562
bfs4_gray.bmp, i2_gray.bmp, 0.0252159
bfs4_gray.bmp, i3_gray.bmp, 0.0201896
bfs4_gray.bmp, i4_gray.bmp, 0.0237324
bfs4_gray.bmp, i5_gray.bmp, 0.0233504
bfs4_gray.bmp, i6_gray.bmp, 0.0781318
bfs4_gray.bmp, i7_gray.bmp, 0.0719772
bfs4_gray.bmp, i8_gray.bmp, 0.0786544
bfs4_gray.bmp, i9_gray.bmp, 0.07893
bfs5_gray.bmp, bfs6_gray.bmp, 0.0465429
bfs5_gray.bmp, bfs7_gray.bmp, 0.0465229
bfs5_gray.bmp, bfs8_gray.bmp, 0.046545
bfs5_gray.bmp, bfs9_gray.bmp, 0.0464944
bfs5_gray.bmp, bin1_gray.bmp, 0.0169044
bfs5_gray.bmp, bin10_gray.bmp, 0.0306068
bfs5_gray.bmp, bin2_gray.bmp, 0.016494
bfs5_gray.bmp, bin3_gray.bmp, 0.0160285
bfs5_gray.bmp, bin4_gray.bmp, 0.023943
bfs5_gray.bmp, bin5_gray.bmp, 0.0253813
bfs5_gray.bmp, bin6_gray.bmp, 0.0323134
bfs5_gray.bmp, bin7_gray.bmp, 0.0323466
bfs5_gray.bmp, bin8_gray.bmp, 0.0323069
bfs5_gray.bmp, bin9_gray.bmp, 0.0323173
bfs5_gray.bmp, dfs1_gray.bmp, 0.0595892
bfs5_gray.bmp, dfs10_gray.bmp, 0.0187921
bfs5_gray.bmp, dfs2_gray.bmp, 0.0703675
bfs5_gray.bmp, dfs3_gray.bmp, 0.116906
bfs5_gray.bmp, dfs4_gray.bmp, 0.0602812
bfs5_gray.bmp, dfs5_gray.bmp, 0.0811573
bfs5_gray.bmp, dfs6_gray.bmp, 0.0168847
bfs5_gray.bmp, dfs7_gray.bmp, 0.0170458
bfs5_gray.bmp, dfs8_gray.bmp, 0.0168893
bfs5_gray.bmp, dfs9_gray.bmp, 0.0169117
bfs5_gray.bmp, i1_gray.bmp, 0.00852728
bfs5_gray.bmp, i10_gray.bmp, 0.0225342
bfs5_gray.bmp, i2_gray.bmp, 0.00906196
bfs5_gray.bmp, i3_gray.bmp, 0.0104379
bfs5_gray.bmp, i4_gray.bmp, 0.00789316
bfs5_gray.bmp, i5_gray.bmp, 0.00712532
bfs5_gray.bmp, i6_gray.bmp, 0.0239455
bfs5_gray.bmp, i7_gray.bmp, 0.0238595
bfs5_gray.bmp, i8_gray.bmp, 0.0239404
bfs5_gray.bmp, i9_gray.bmp, 0.0503175
bfs6_gray.bmp, bfs7_gray.bmp, 0.993121
bfs6_gray.bmp, bfs8_gray.bmp, 0.997152
bfs6_gray.bmp, bfs9_gray.bmp, 0.995703
bfs6_gray.bmp, bin1_gray.bmp, 0.0602709
bfs6_gray.bmp, bin10_gray.bmp, 0.0592403
bfs6_gray.bmp, bin2_gray.bmp, 0.0613699
bfs6_gray.bmp, bin3_gray.bmp, 0.0562581
bfs6_gray.bmp, bin4_gray.bmp, 0.0746045
bfs6_gray.bmp, bin5_gray.bmp, 0.0836659
bfs6_gray.bmp, bin6_gray.bmp, 0.0575338
bfs6_gray.bmp, bin7_gray.bmp, 0.0575848
bfs6_gray.bmp, bin8_gray.bmp, 0.0576008
bfs6_gray.bmp, bin9_gray.bmp, 0.0574937
bfs6_gray.bmp, dfs1_gray.bmp, 0.0929234
bfs6_gray.bmp, dfs10_gray.bmp, 0.0325054
bfs6_gray.bmp, dfs2_gray.bmp, 0.104742
bfs6_gray.bmp, dfs3_gray.bmp, 0.0744252
bfs6_gray.bmp, dfs4_gray.bmp, 0.0874934
bfs6_gray.bmp, dfs5_gray.bmp, 0.0883363
bfs6_gray.bmp, dfs6_gray.bmp, 0.0358304
bfs6_gray.bmp, dfs7_gray.bmp, 0.0359379
bfs6_gray.bmp, dfs8_gray.bmp, 0.0358096
bfs6_gray.bmp, dfs9_gray.bmp, 0.035843
bfs6_gray.bmp, i1_gray.bmp, 0.0242169
bfs6_gray.bmp, i10_gray.bmp, 0.084921
bfs6_gray.bmp, i2_gray.bmp, 0.0245931
bfs6_gray.bmp, i3_gray.bmp, 0.0238331
bfs6_gray.bmp, i4_gray.bmp, 0.0240033
bfs6_gray.bmp, i5_gray.bmp, 0.0232451
bfs6_gray.bmp, i6_gray.bmp, 0.0877249
bfs6_gray.bmp, i7_gray.bmp, 0.0910291
bfs6_gray.bmp, i8_gray.bmp, 0.0878253
bfs6_gray.bmp, i9_gray.bmp, 0.0796696
bfs7_gray.bmp, bfs8_gray.bmp, 0.993753
bfs7_gray.bmp, bfs9_gray.bmp, 0.994198
bfs7_gray.bmp, bin1_gray.bmp, 0.060354
bfs7_gray.bmp, bin10_gray.bmp, 0.0593271
bfs7_gray.bmp, bin2_gray.bmp, 0.0614545
bfs7_gray.bmp, bin3_gray.bmp, 0.0563322
bfs7_gray.bmp, bin4_gray.bmp, 0.0746891
bfs7_gray.bmp, bin5_gray.bmp, 0.0837665
bfs7_gray.bmp, bin6_gray.bmp, 0.0576182
bfs7_gray.bmp, bin7_gray.bmp, 0.0576695
bfs7_gray.bmp, bin8_gray.bmp, 0.0576853
bfs7_gray.bmp, bin9_gray.bmp, 0.0575781
bfs7_gray.bmp, dfs1_gray.bmp, 0.0923162
bfs7_gray.bmp, dfs10_gray.bmp, 0.0325537
bfs7_gray.bmp, dfs2_gray.bmp, 0.103524
bfs7_gray.bmp, dfs3_gray.bmp, 0.0737739
bfs7_gray.bmp, dfs4_gray.bmp, 0.0869003
bfs7_gray.bmp, dfs5_gray.bmp, 0.0870468
bfs7_gray.bmp, dfs6_gray.bmp, 0.035884
bfs7_gray.bmp, dfs7_gray.bmp, 0.0359919
bfs7_gray.bmp, dfs8_gray.bmp, 0.0358632
bfs7_gray.bmp, dfs9_gray.bmp, 0.0358968
bfs7_gray.bmp, i1_gray.bmp, 0.0242567
bfs7_gray.bmp, i10_gray.bmp, 0.0850538
bfs7_gray.bmp, i2_gray.bmp, 0.0246335
bfs7_gray.bmp, i3_gray.bmp, 0.0238724
bfs7_gray.bmp, i4_gray.bmp, 0.0240428
bfs7_gray.bmp, i5_gray.bmp, 0.0232834
bfs7_gray.bmp, i6_gray.bmp, 0.0878629
bfs7_gray.bmp, i7_gray.bmp, 0.0911726
bfs7_gray.bmp, i8_gray.bmp, 0.0879634
bfs7_gray.bmp, i9_gray.bmp, 0.0789482
bfs8_gray.bmp, bfs9_gray.bmp, 0.996441
bfs8_gray.bmp, bin1_gray.bmp, 0.0602549
bfs8_gray.bmp, bin10_gray.bmp, 0.0592235
bfs8_gray.bmp, bin2_gray.bmp, 0.0613535
bfs8_gray.bmp, bin3_gray.bmp, 0.0562437
bfs8_gray.bmp, bin4_gray.bmp, 0.0745697
bfs8_gray.bmp, bin5_gray.bmp, 0.083627
bfs8_gray.bmp, bin6_gray.bmp, 0.0575175
bfs8_gray.bmp, bin7_gray.bmp, 0.0575685
bfs8_gray.bmp, bin8_gray.bmp, 0.0575844
bfs8_gray.bmp, bin9_gray.bmp, 0.0574774
bfs8_gray.bmp, dfs1_gray.bmp, 0.0929759
bfs8_gray.bmp, dfs10_gray.bmp, 0.0324961
bfs8_gray.bmp, dfs2_gray.bmp, 0.104559
bfs8_gray.bmp, dfs3_gray.bmp, 0.0744101
bfs8_gray.bmp, dfs4_gray.bmp, 0.0875454
bfs8_gray.bmp, dfs5_gray.bmp, 0.0881486
bfs8_gray.bmp, dfs6_gray.bmp, 0.03582
bfs8_gray.bmp, dfs7_gray.bmp, 0.0359275
bfs8_gray.bmp, dfs8_gray.bmp, 0.0357993
bfs8_gray.bmp, dfs9_gray.bmp, 0.0358327
bfs8_gray.bmp, i1_gray.bmp, 0.0242092
bfs8_gray.bmp, i10_gray.bmp, 0.0848954
bfs8_gray.bmp, i2_gray.bmp, 0.0245852
bfs8_gray.bmp, i3_gray.bmp, 0.0238255
bfs8_gray.bmp, i4_gray.bmp, 0.0239956
bfs8_gray.bmp, i5_gray.bmp, 0.0232377
bfs8_gray.bmp, i6_gray.bmp, 0.0876983
bfs8_gray.bmp, i7_gray.bmp, 0.0910014
bfs8_gray.bmp, i8_gray.bmp, 0.0877986
bfs8_gray.bmp, i9_gray.bmp, 0.0797339
bfs9_gray.bmp, bin1_gray.bmp, 0.0602807
bfs9_gray.bmp, bin10_gray.bmp, 0.0592505
bfs9_gray.bmp, bin2_gray.bmp, 0.0613799
bfs9_gray.bmp, bin3_gray.bmp, 0.0562668
bfs9_gray.bmp, bin4_gray.bmp, 0.0746008
bfs9_gray.bmp, bin5_gray.bmp, 0.0836634
bfs9_gray.bmp, bin6_gray.bmp, 0.0575437
bfs9_gray.bmp, bin7_gray.bmp, 0.0575948
bfs9_gray.bmp, bin8_gray.bmp, 0.0576108
bfs9_gray.bmp, bin9_gray.bmp, 0.0575037
bfs9_gray.bmp, dfs1_gray.bmp, 0.0925139
bfs9_gray.bmp, dfs10_gray.bmp, 0.0325111
bfs9_gray.bmp, dfs2_gray.bmp, 0.104262
bfs9_gray.bmp, dfs3_gray.bmp, 0.0741792
bfs9_gray.bmp, dfs4_gray.bmp, 0.0870969
bfs9_gray.bmp, dfs5_gray.bmp, 0.0878328
bfs9_gray.bmp, dfs6_gray.bmp, 0.0358367
bfs9_gray.bmp, dfs7_gray.bmp, 0.0359443
bfs9_gray.bmp, dfs8_gray.bmp, 0.035816
bfs9_gray.bmp, dfs9_gray.bmp, 0.0358494
bfs9_gray.bmp, i1_gray.bmp, 0.0242216
bfs9_gray.bmp, i10_gray.bmp, 0.0849367
bfs9_gray.bmp, i2_gray.bmp, 0.0245978
bfs9_gray.bmp, i3_gray.bmp, 0.0238378
bfs9_gray.bmp, i4_gray.bmp, 0.0240079
bfs9_gray.bmp, i5_gray.bmp, 0.0232496
bfs9_gray.bmp, i6_gray.bmp, 0.0877412
bfs9_gray.bmp, i7_gray.bmp, 0.0910461
bfs9_gray.bmp, i8_gray.bmp, 0.0878416
bfs9_gray.bmp, i9_gray.bmp, 0.0791933
bin1_gray.bmp, bin10_gray.bmp, 0.0523984
bin1_gray.bmp, bin2_gray.bmp, 0.862846
bin1_gray.bmp, bin3_gray.bmp, 0.726531
bin1_gray.bmp, bin4_gray.bmp, 0.283617
bin1_gray.bmp, bin5_gray.bmp, 0.136526
bin1_gray.bmp, bin6_gray.bmp, 0.0543467
bin1_gray.bmp, bin7_gray.bmp, 0.0531603
bin1_gray.bmp, bin8_gray.bmp, 0.0542245
bin1_gray.bmp, bin9_gray.bmp, 0.0538628
bin1_gray.bmp, dfs1_gray.bmp, 0.0733016
bin1_gray.bmp, dfs10_gray.bmp, 0.0292127
bin1_gray.bmp, dfs2_gray.bmp, 0.0570054
bin1_gray.bmp, dfs3_gray.bmp, 0.0297721
bin1_gray.bmp, dfs4_gray.bmp, 0.0727135
bin1_gray.bmp, dfs5_gray.bmp, 0.058634
bin1_gray.bmp, dfs6_gray.bmp, 0.0273177
bin1_gray.bmp, dfs7_gray.bmp, 0.0261064
bin1_gray.bmp, dfs8_gray.bmp, 0.0271085
bin1_gray.bmp, dfs9_gray.bmp, 0.0269077
bin1_gray.bmp, i1_gray.bmp, 0.0252071
bin1_gray.bmp, i10_gray.bmp, 0.0664341
bin1_gray.bmp, i2_gray.bmp, 0.0252233
bin1_gray.bmp, i3_gray.bmp, 0.0229837
bin1_gray.bmp, i4_gray.bmp, 0.0252926
bin1_gray.bmp, i5_gray.bmp, 0.0248274
bin1_gray.bmp, i6_gray.bmp, 0.0654178
bin1_gray.bmp, i7_gray.bmp, 0.0652078
bin1_gray.bmp, i8_gray.bmp, 0.0642499
bin1_gray.bmp, i9_gray.bmp, 0.0520214
bin10_gray.bmp, bin2_gray.bmp, 0.0529655
bin10_gray.bmp, bin3_gray.bmp, 0.0507559
bin10_gray.bmp, bin4_gray.bmp, 0.0633982
bin10_gray.bmp, bin5_gray.bmp, 0.0634698
bin10_gray.bmp, bin6_gray.bmp, 0.845905
bin10_gray.bmp, bin7_gray.bmp, 0.848504
bin10_gray.bmp, bin8_gray.bmp, 0.845774
bin10_gray.bmp, bin9_gray.bmp, 0.846372
bin10_gray.bmp, dfs1_gray.bmp, 0.0543399
bin10_gray.bmp, dfs10_gray.bmp, 0.0780963
bin10_gray.bmp, dfs2_gray.bmp, 0.0501191
bin10_gray.bmp, dfs3_gray.bmp, 0.04886
bin10_gray.bmp, dfs4_gray.bmp, 0.0535267
bin10_gray.bmp, dfs5_gray.bmp, 0.0281497
bin10_gray.bmp, dfs6_gray.bmp, 0.0733799
bin10_gray.bmp, dfs7_gray.bmp, 0.0741804
bin10_gray.bmp, dfs8_gray.bmp, 0.0734321
bin10_gray.bmp, dfs9_gray.bmp, 0.0733285
bin10_gray.bmp, i1_gray.bmp, 0.0384076
bin10_gray.bmp, i10_gray.bmp, 0.0635455
bin10_gray.bmp, i2_gray.bmp, 0.0377832
bin10_gray.bmp, i3_gray.bmp, 0.0258352
bin10_gray.bmp, i4_gray.bmp, 0.0382024
bin10_gray.bmp, i5_gray.bmp, 0.0395742
bin10_gray.bmp, i6_gray.bmp, 0.0637785
bin10_gray.bmp, i7_gray.bmp, 0.0611565
bin10_gray.bmp, i8_gray.bmp, 0.0634324
bin10_gray.bmp, i9_gray.bmp, 0.0515494
bin2_gray.bmp, bin3_gray.bmp, 0.667037
bin2_gray.bmp, bin4_gray.bmp, 0.228817
bin2_gray.bmp, bin5_gray.bmp, 0.133289
bin2_gray.bmp, bin6_gray.bmp, 0.054916
bin2_gray.bmp, bin7_gray.bmp, 0.0537301
bin2_gray.bmp, bin8_gray.bmp, 0.0547936
bin2_gray.bmp, bin9_gray.bmp, 0.054432
bin2_gray.bmp, dfs1_gray.bmp, 0.0743084
bin2_gray.bmp, dfs10_gray.bmp, 0.0300419
bin2_gray.bmp, dfs2_gray.bmp, 0.0541862
bin2_gray.bmp, dfs3_gray.bmp, 0.030992
bin2_gray.bmp, dfs4_gray.bmp, 0.0731394
bin2_gray.bmp, dfs5_gray.bmp, 0.05815
bin2_gray.bmp, dfs6_gray.bmp, 0.0287643
bin2_gray.bmp, dfs7_gray.bmp, 0.0275552
bin2_gray.bmp, dfs8_gray.bmp, 0.0285539
bin2_gray.bmp, dfs9_gray.bmp, 0.0283542
bin2_gray.bmp, i1_gray.bmp, 0.0257267
bin2_gray.bmp, i10_gray.bmp, 0.0635456
bin2_gray.bmp, i2_gray.bmp, 0.0257433
bin2_gray.bmp, i3_gray.bmp, 0.0234079
bin2_gray.bmp, i4_gray.bmp, 0.0258139
bin2_gray.bmp, i5_gray.bmp, 0.0257207
bin2_gray.bmp, i6_gray.bmp, 0.0625264
bin2_gray.bmp, i7_gray.bmp, 0.0623
bin2_gray.bmp, i8_gray.bmp, 0.0620199
bin2_gray.bmp, i9_gray.bmp, 0.0505952
bin3_gray.bmp, bin4_gray.bmp, 0.222119
bin3_gray.bmp, bin5_gray.bmp, 0.121617
bin3_gray.bmp, bin6_gray.bmp, 0.0526055
bin3_gray.bmp, bin7_gray.bmp, 0.051474
bin3_gray.bmp, bin8_gray.bmp, 0.0524897
bin3_gray.bmp, bin9_gray.bmp, 0.0521446
bin3_gray.bmp, dfs1_gray.bmp, 0.0697834
bin3_gray.bmp, dfs10_gray.bmp, 0.0293537
bin3_gray.bmp, dfs2_gray.bmp, 0.0566884
bin3_gray.bmp, dfs3_gray.bmp, 0.032422
bin3_gray.bmp, dfs4_gray.bmp, 0.0699656
bin3_gray.bmp, dfs5_gray.bmp, 0.0560597
bin3_gray.bmp, dfs6_gray.bmp, 0.0260981
bin3_gray.bmp, dfs7_gray.bmp, 0.0253597
bin3_gray.bmp, dfs8_gray.bmp, 0.0261827
bin3_gray.bmp, dfs9_gray.bmp, 0.0256913
bin3_gray.bmp, i1_gray.bmp, 0.0273298
bin3_gray.bmp, i10_gray.bmp, 0.0658522
bin3_gray.bmp, i2_gray.bmp, 0.0257727
bin3_gray.bmp, i3_gray.bmp, 0.0222298
bin3_gray.bmp, i4_gray.bmp, 0.0274178
bin3_gray.bmp, i5_gray.bmp, 0.0269771
bin3_gray.bmp, i6_gray.bmp, 0.0648829
bin3_gray.bmp, i7_gray.bmp, 0.0629321
bin3_gray.bmp, i8_gray.bmp, 0.0645221
bin3_gray.bmp, i9_gray.bmp, 0.0482235
bin4_gray.bmp, bin5_gray.bmp, 0.535845
bin4_gray.bmp, bin6_gray.bmp, 0.0657952
bin4_gray.bmp, bin7_gray.bmp, 0.0646194
bin4_gray.bmp, bin8_gray.bmp, 0.06569
bin4_gray.bmp, bin9_gray.bmp, 0.0653765
bin4_gray.bmp, dfs1_gray.bmp, 0.0696901
bin4_gray.bmp, dfs10_gray.bmp, 0.0306922
bin4_gray.bmp, dfs2_gray.bmp, 0.0647396
bin4_gray.bmp, dfs3_gray.bmp, 0.0341324
bin4_gray.bmp, dfs4_gray.bmp, 0.066896
bin4_gray.bmp, dfs5_gray.bmp, 0.054485
bin4_gray.bmp, dfs6_gray.bmp, 0.0288731
bin4_gray.bmp, dfs7_gray.bmp, 0.0278538
bin4_gray.bmp, dfs8_gray.bmp, 0.0289565
bin4_gray.bmp, dfs9_gray.bmp, 0.0291681
bin4_gray.bmp, i1_gray.bmp, 0.0264273
bin4_gray.bmp, i10_gray.bmp, 0.0538527
bin4_gray.bmp, i2_gray.bmp, 0.0264435
bin4_gray.bmp, i3_gray.bmp, 0.0219392
bin4_gray.bmp, i4_gray.bmp, 0.0265123
bin4_gray.bmp, i5_gray.bmp, 0.0260715
bin4_gray.bmp, i6_gray.bmp, 0.053482
bin4_gray.bmp, i7_gray.bmp, 0.0527121
bin4_gray.bmp, i8_gray.bmp, 0.0523797
bin4_gray.bmp, i9_gray.bmp, 0.0430649
bin5_gray.bmp, bin6_gray.bmp, 0.0645113
bin5_gray.bmp, bin7_gray.bmp, 0.0634533
bin5_gray.bmp, bin8_gray.bmp, 0.0645097
bin5_gray.bmp, bin9_gray.bmp, 0.0642025
bin5_gray.bmp, dfs1_gray.bmp, 0.0760991
bin5_gray.bmp, dfs10_gray.bmp, 0.0315761
bin5_gray.bmp, dfs2_gray.bmp, 0.0639509
bin5_gray.bmp, dfs3_gray.bmp, 0.0389774
bin5_gray.bmp, dfs4_gray.bmp, 0.0737564
bin5_gray.bmp, dfs5_gray.bmp, 0.0573105
bin5_gray.bmp, dfs6_gray.bmp, 0.0329201
bin5_gray.bmp, dfs7_gray.bmp, 0.0318655
bin5_gray.bmp, dfs8_gray.bmp, 0.033005
bin5_gray.bmp, dfs9_gray.bmp, 0.0332304
bin5_gray.bmp, i1_gray.bmp, 0.0283314
bin5_gray.bmp, i10_gray.bmp, 0.0555997
bin5_gray.bmp, i2_gray.bmp, 0.0283495
bin5_gray.bmp, i3_gray.bmp, 0.023024
bin5_gray.bmp, i4_gray.bmp, 0.0284267
bin5_gray.bmp, i5_gray.bmp, 0.0291735
bin5_gray.bmp, i6_gray.bmp, 0.0558038
bin5_gray.bmp, i7_gray.bmp, 0.0516159
bin5_gray.bmp, i8_gray.bmp, 0.0557854
bin5_gray.bmp, i9_gray.bmp, 0.0455902
bin6_gray.bmp, bin7_gray.bmp, 0.991098
bin6_gray.bmp, bin8_gray.bmp, 0.996314
bin6_gray.bmp, bin9_gray.bmp, 0.994439
bin6_gray.bmp, dfs1_gray.bmp, 0.0535174
bin6_gray.bmp, dfs10_gray.bmp, 0.0783858
bin6_gray.bmp, dfs2_gray.bmp, 0.0494158
bin6_gray.bmp, dfs3_gray.bmp, 0.0506084
bin6_gray.bmp, dfs4_gray.bmp, 0.0527252
bin6_gray.bmp, dfs5_gray.bmp, 0.0302224
bin6_gray.bmp, dfs6_gray.bmp, 0.0736526
bin6_gray.bmp, dfs7_gray.bmp, 0.0744572
bin6_gray.bmp, dfs8_gray.bmp, 0.0737049
bin6_gray.bmp, dfs9_gray.bmp, 0.0736011
bin6_gray.bmp, i1_gray.bmp, 0.0385851
bin6_gray.bmp, i10_gray.bmp, 0.065377
bin6_gray.bmp, i2_gray.bmp, 0.0379582
bin6_gray.bmp, i3_gray.bmp, 0.026431
bin6_gray.bmp, i4_gray.bmp, 0.0383797
bin6_gray.bmp, i5_gray.bmp, 0.0397575
bin6_gray.bmp, i6_gray.bmp, 0.0656179
bin6_gray.bmp, i7_gray.bmp, 0.0627343
